Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.007968085162939342
14,0.0,0.0,0.0,0.007968085162939342,0.02668510790740719
15,0.0,0.0,0.007968085162939342,0.02668510790740719,0.02668510790740719
16,0.0,0.007968085162939342,0.02668510790740719,0.02668510790740719,0.03756002086395749
17,0.007968085162939342,0.02668510790740719,0.02668510790740719,0.03756002086395749,0.03756002086395749
18,0.018867359471536838,0.018867359471536838,0.029829620658805678,0.029829620658805678,0.029829620658805678
19,0.0,0.0111730674675794,0.0111730674675794,0.0111730674675794,0.0111730674675794
20,0.0111730674675794,0.0111730674675794,0.0111730674675794,0.0111730674675794,0.0111730674675794
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.011834180588984777
25,0.0,0.0,0.0,0.011834180588984777,0.011834180588984777
26,0.0,0.0,0.011834180588984777,0.011834180588984777,0.02381180055338683
27,0.0,0.011834180588984777,0.011834180588984777,0.02381180055338683,0.02381180055338683
28,0.011834180588984777,0.011834180588984777,0.02381180055338683,0.02381180055338683,0.02381180055338683
29,0.0,0.01212106281063352,0.01212106281063352,0.01212106281063352,0.01212106281063352
30,0.01212106281063352,0.01212106281063352,0.01212106281063352,0.01212106281063352,0.01212106281063352
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.008888830100408085
41,0.0,0.0,0.0,0.008888830100408085,0.008888830100408085
42,0.0,0.0,0.008888830100408085,0.008888830100408085,0.008888830100408085
43,0.0,0.008888830100408085,0.008888830100408085,0.008888830100408085,0.008888830100408085
44,0.008888830100408085,0.008888830100408085,0.008888830100408085,0.008888830100408085,0.008888830100408085
45,0.0,0.0,0.0,0.0,0.008097121572075427
46,0.0,0.0,0.0,0.008097121572075427,0.015583145363828876
47,0.0,0.0,0.008097121572075427,0.015583145363828876,0.015583145363828876
48,0.0,0.008097121572075427,0.015583145363828876,0.015583145363828876,0.015583145363828876
49,0.008097121572075427,0.015583145363828876,0.015583145363828876,0.015583145363828876,0.022742508998708777
50,0.007547133852074395,0.007547133852074395,0.007547133852074395,0.014764940948497784,0.022200641814915878
51,0.0,0.0,0.007272695099806992,0.014764940948497784,0.014764940948497784
52,0.0,0.007272695099806992,0.014764940948497784,0.014764940948497784,0.014764940948497784
53,0.007272695099806992,0.014764940948497784,0.014764940948497784,0.014764940948497784,0.026424390559912303
54,0.007547133852074395,0.007547133852074395,0.007547133852074395,0.019292000296124434,0.03634735795000921
55,0.0,0.0,0.011834180588984777,0.02901923615750046,0.045522757758042376
56,0.0,0.011834180588984777,0.02901923615750046,0.045522757758042376,0.09157416418844178
57,0.011834180588984777,0.02901923615750046,0.045522757758042376,0.09157416418844178,0.10098781874026774
58,0.017390862172057986,0.03409202838966574,0.08069494211708839,0.09022133370735497,0.09022133370735497
59,0.01699675443129467,0.06442447714761135,0.07411947307582412,0.07411947307582412,0.08105487518397558
60,0.048247778356904525,0.05811040696155767,0.05811040696155767,0.06516572660512521,0.07186701876166346
61,0.01036260108500342,0.01036260108500342,0.01777558051717887,0.024816585522629997,0.024816585522629997
62,0.0,0.007490601547903042,0.014605333684310495,0.014605333684310495,0.014605333684310495
63,0.007490601547903042,0.014605333684310495,0.014605333684310495,0.014605333684310495,0.014605333684310495
64,0.007168427974086122,0.007168427974086122,0.007168427974086122,0.007168427974086122,0.007168427974086122
65,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.05404053109323459
67,0.0,0.0,0.0,0.05404053109323459,0.05404053109323459
68,0.0,0.0,0.05404053109323459,0.05404053109323459,0.05404053109323459
69,0.0,0.05404053109323459,0.05404053109323459,0.05404053109323459,0.05404053109323459
70,0.05404053109323459,0.05404053109323459,0.05404053109323459,0.05404053109323459,0.05404053109323459
71,0.0,0.0,0.0,0.0,0.01156056413789841
72,0.0,0.0,0.0,0.01156056413789841,0.01156056413789841
73,0.0,0.0,0.01156056413789841,0.01156056413789841,0.01156056413789841
74,0.0,0.01156056413789841,0.01156056413789841,0.01156056413789841,0.01156056413789841
75,0.01156056413789841,0.01156056413789841,0.01156056413789841,0.01156056413789841,0.01156056413789841
76,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.01025631988455622
78,0.0,0.0,0.0,0.01025631988455622,0.01025631988455622
79,0.0,0.0,0.01025631988455622,0.01025631988455622,0.01025631988455622
80,0.0,0.01025631988455622,0.01025631988455622,0.01025631988455622,0.01025631988455622
81,0.01025631988455622,0.01025631988455622,0.01025631988455622,0.01025631988455622,0.01025631988455622
82,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.019801326693244747
86,0.0,0.0,0.0,0.019801326693244747,0.019801326693244747
87,0.0,0.0,0.019801326693244747,0.019801326693244747,0.019801326693244747
88,0.0,0.019801326693244747,0.019801326693244747,0.019801326693244747,0.04233362569219279
89,0.019801326693244747,0.019801326693244747,0.019801326693244747,0.04233362569219279,0.04233362569219279
90,0.0,0.0,0.02298748163261033,0.02298748163261033,0.04836298477485612
91,0.0,0.02298748163261033,0.02298748163261033,0.04836298477485612,0.04836298477485612
92,0.02298748163261033,0.02298748163261033,0.04836298477485612,0.04836298477485612,0.04836298477485612
93,0.0,0.02597254657969872,0.02597254657969872,0.02597254657969872,0.02597254657969872
94,0.02597254657969872,0.02597254657969872,0.02597254657969872,0.02597254657969872,0.02597254657969872
95,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0
