Kind Of Material,Structure Type,averageDailyTraffic,avgDailyTruckTraffic,countyCode,lengthOfMaximumSpan,maintenanceReponsibility,owner,structureLength,year,yearBuilt,yearReconstructed,Age,Avg. Daily Precipitation (mm),ADTT,state name,snowfall,freezethaw
4.447358699667529,3.0529603385163044,2518.7063505390065,5.992779662155355,176.0810021157269,23.467370789535497,16.769251435671826,16.70752594284179,52.245995231217954,2005.2501259361252,1957.016757900393,359.16905665446484,48.233368035732276,,99.98090438929455,AK,170.40142641470143,62.731688271122906
3.0524158114727165,4.041247984595047,4493.979876515852,7.760034997363736,71.26407726928866,14.17924381240697,2.6230600533365935,2.6325697081770043,67.98646335591751,2004.334297416461,1965.7287245829737,211.44609794677038,38.605572833487436,3.702985074626867,531.1076208669787,AL,8.190850287826397,45.20879413310869
2.5957355259400656,6.345820604192499,2789.3830477181427,2.1305667580687433,77.99662033976539,12.543413378607145,2.279279631679621,2.2956068328593724,50.15884011939102,2004.2757708872,1969.3424644138206,250.34977527606426,34.93330647337931,3.413066666666666,133.0169093320083,AR,17.876666898963272,63.0004878228752
3.6657223796033995,3.096675724114008,13077.833312135052,10.816974041741343,14.413805862288259,21.778473723767988,8.194322714921663,8.314713534138868,67.30953575764079,2005.0457882869862,1969.926218419379,319.58210094235994,35.1195698676071,0.8326666666666666,1467.2539856622752,AZ,7.436029897378582,34.635004953261536
3.016114535423773,3.3787216679390317,24258.070903955864,7.206279215821954,58.14706722976658,21.892843040288096,3.2768089835244387,3.396552956086481,69.22060949422512,2004.7675934248182,1948.968434690063,267.65048569247375,55.799158734755125,1.966724137931035,1667.9628605462194,CA,13.078865022708412,17.189136489074414
3.8345286855398313,3.0691925400700315,7104.246118261214,7.1853504780437785,61.21743563450771,17.763028368011103,3.6989169002021707,3.830129867103247,42.03381205684019,2004.6753613731305,1970.6211714257415,179.43897877497275,34.05418994738896,1.3447619047619046,572.6934989541822,CO,73.95295474477108,137.9581055755115
3.438529158287848,2.6166388968687158,18295.89743177248,5.7001206549842,6.415731111749497,22.821133007757652,2.2903533467394426,4.884952599827636,52.47108072392784,2004.5251824188451,1960.9543579431197,567.6805285837403,43.57082447572537,3.405,1572.0951285262925,CT,54.2371071120424,91.81561074818191
2.930740800257111,3.9460067491563553,33610.86517756709,3.374578177727784,0.9595050618672666,26.17041619797505,9.814398200224971,9.874819219026193,106.40650811505651,2004.3887192672344,1953.782420054636,1034.164229471316,50.60629921259842,3.1,1284.7421324120216,DC,29.02329594477998,81.11906816220879
3.687185676926172,3.070542479715684,14957.74619459532,7.919063903976396,2.9303962985314826,24.760001341111924,5.666800777844833,2.8162676859116207,88.46743110038294,2004.9664051498692,1966.9914168845974,492.66103399718367,37.97498826527191,3.1533333333333338,1304.1702045195511,DE,28.100018296029766,77.25013722022321
4.091639837989407,2.870956485616367,16369.460716585316,7.277831550524457,65.8849558624987,18.447368158693894,4.276884411673071,4.769824488524249,97.65044220583209,2004.83355696334,1974.3968802575553,324.0498992626441,30.43667670578461,3.656119402985074,1334.8641763008143,FL,0.3152818058899517,5.564338096698148
2.946379324095723,2.630997905376759,10483.311805027935,5.4450717586859705,147.49898626951378,15.744319121526491,2.6420838772777455,2.639485537025299,63.254700729121865,2004.451015619425,1969.0577553530427,268.52600648955416,35.39326026638235,3.395345911949687,657.7596908438749,GA,7.3765035944124016,43.04102391892228
3.0149229845969194,3.267173434686937,24853.303780756152,0.4845769153830766,3.8432886577315464,17.079619923984858,2.622124424884977,2.670254050810162,69.48628925785188,2004.4844168833768,1938.522024404881,198.59539907981596,65.9623924784957,,31.446601320264485,HI,,
3.7227458249253553,2.770565837891142,1152.1608707164967,9.172819328153105,100.5786941078717,14.974046877706778,2.1473570795934953,2.2499876733717437,34.762085300274066,2004.256105333321,1961.0683863073987,237.06967740757312,43.18771902592244,2.438181818181818,128.33185147781538,IA,73.04925686453791,95.65483861816736
3.7582157819887,3.5184590844447863,2800.2961717338662,11.333118730061114,40.38829419225891,15.072650574624237,12.750451627781835,12.728014375216205,31.503205596339914,2004.78051850713,1967.020121459046,250.39741322981126,37.760397048083945,1.5404545454545457,362.9354993849838,ID,106.4504197827007,118.84014157377358
3.6624261351186203,4.619237559434842,5089.875165900924,5.519884060862703,99.13098022728204,17.22873608882006,3.0987941118310296,3.0965066832463672,43.18291501062466,2004.5409732972998,1960.0437390549928,274.8841018368907,44.497234242307094,2.855098039215686,533.6873520875405,IL,56.131710487050206,89.9939864769354
3.7293772078816056,3.921197731958289,4372.336905782495,4.607841154338538,90.07599134889644,14.936795690075884,2.5124215965009458,2.5762843923886836,35.15036165014202,2004.5323600458757,1965.6948969061502,575.7282464047586,38.837463139725436,3.069891304347826,253.18569529450187,IN,58.88593442891462,90.19727287617384
3.1290002768246286,2.483745673273977,1572.6434649001392,3.364393485822931,106.97306217395317,13.947069843495878,2.63335972823976,2.6967117955188744,38.554974581501035,2004.2349146671988,1959.9901566312374,148.88844825847266,44.24475803596145,2.2182857142857144,157.25575239430034,KS,38.76296768303121,94.56741525540147
3.5648802417750245,3.9417646278550356,5016.022585745168,2.0685782094164633,115.28357299318485,17.886036631931894,1.8645572297687292,1.8720320359077498,43.36229973076003,2004.7103360256976,1970.1258743013655,40.0539906860689,34.584461724332016,3.3442499999999997,289.2581140902785,KY,39.01185730929021,84.07771822358345
3.225033785195815,2.2954881090042774,4806.328350307202,6.694257909915432,61.793245050642966,11.035773646155366,2.824355294871616,2.7931335943268736,105.02295756295537,2004.1874973877425,1969.5958315337782,46.05559928667958,34.591665853964365,3.947031249999999,614.9666518522431,LA,3.9244106146622384,22.18402851627047
3.384846211552888,2.8407770547287985,23384.57468727647,7.849046563966573,16.178945899265514,20.537339276679926,3.946911146391249,4.045412515919677,49.22442645545235,2004.5581569811056,1952.534683089377,529.3558418674436,52.02347389172875,3.3392857142857144,2302.0274057468173,MA,64.58213654942726,91.06547913407681
3.2871432301604835,2.9104886817844013,20228.447014280835,5.615803322152369,63.5750597545544,23.81890654186969,4.862524353746962,4.817331833611184,74.3509550685903,2004.7129672404442,1958.313585875831,615.4419426757989,46.399381364613255,3.1579166666666665,1358.723921706527,MD,35.78353285368839,84.88740782756665
2.784497412457976,2.8190987043402713,4261.246194235637,7.2098930986287915,15.215124844180863,20.775603445018234,4.277565821780682,4.535998942318589,46.61126430703175,2004.5877686699657,1955.825784761833,342.56482076077515,48.76198390813281,3.3012499999999996,350.15867260983265,ME,88.11497071092572,86.74734845122927
3.7748388549319145,3.1411572425639784,8167.49408370371,4.8494242138705665,96.08337016252095,18.049260775668266,2.1080943605480185,2.157309273450464,41.79703267930147,2004.476655854173,1962.7723372497353,342.2153006512512,41.704318604437844,2.3398795180722898,601.1793872734925,MI,95.44232792799565,85.53423824198123
4.381812275557019,2.190367697120455,4708.34335159285,2.521103758849784,87.13720446950245,16.686097996198942,2.683045349163192,2.748659460758356,45.7175785300164,2003.8124357542397,1963.979730601674,160.15831045331365,39.8327051525656,1.9901149425287354,233.05692777329904,MN,99.21290056903266,86.44650738481424
3.26190577305369,2.931919342672305,3281.0527415280885,10.529122100277661,113.22110591380562,16.05501580426058,1.9360529194903,1.9093545431932488,42.729549816281626,2004.590066068471,1961.5108506391473,337.6226473092316,43.079215429323725,3.0778260869565215,396.62510864794535,MO,43.6033006389996,89.43500068709633
3.3564589642409226,8.167254818534987,2074.3083055942557,5.6377234768535125,80.75971145797703,12.703046988173124,3.2851577164690866,3.2748991243072183,51.774107135402524,2004.2590954975096,1974.6209131787732,23.10382340427307,29.6381823187366,3.8606097560975603,230.53484136586596,MS,8.004239509141923,41.69311349551383
4.801834174387176,2.762049463339947,1811.5572984204853,3.6682081647319826,54.41172059306013,15.76557095318118,8.456590685393785,8.611230021716375,36.31633649444575,2004.4346165263175,1962.7806177449343,218.93017169997032,41.65399878138329,1.3463157894736844,93.07890207321705,MT,120.64776210606456,124.33572916875364
3.877340502016192,2.701433073506469,4959.28585880688,7.149431232079477,101.66175714192345,15.158623590162172,2.1634436958121745,2.1573340229212192,46.4089360360011,2004.480149246521,1968.4656366421239,210.91466634081743,36.01451260439726,3.353500000000001,596.6761171465756,NC,21.318838166650398,70.22621043445311
4.315007075855678,3.9680521985247155,878.4341194003682,4.079437438164535,56.656952497839676,14.321233828850987,2.4520908214254407,2.5344713146063196,31.507302533534485,2003.510187979812,1959.2498716327068,337.435133815076,44.26031634710516,1.3905660377358489,84.25277248305729,ND,101.65742319271645,93.52530620140979
3.56373901011701,2.837995334403688,1198.4609109931187,3.3592478343805756,94.82730514047635,14.03654111055285,2.2164725749838983,2.2426726409309006,28.313741013163977,2004.1904111826393,1961.007697925751,285.79639941695456,43.18271325688823,1.8615053763440863,110.4989000718035,NE,57.054592961653604,106.33313673786394
3.0192201157207927,3.176351101809676,6905.355333620583,5.094931059953219,10.252154376461899,17.318262957035806,5.637310722639419,5.6100116951865076,31.949776868150916,2004.3735688784932,1953.7932568016743,1001.0386556690878,50.580312076818906,3.287,400.26994737165927,NH,95.38369266539844,91.59431409849924
3.5811115731493666,2.8422419611024385,21693.11698581391,4.64767916669507,20.944782641298495,20.626894943862215,7.737935688819507,9.531116004171977,59.97593545704364,2004.5750035789029,1957.226704750738,492.9226070773657,47.34829882816494,3.343333333333333,1390.9678887881716,NJ,42.44318136761218,89.01935322712386
4.236428932361221,2.8523424528982892,6702.949830361655,12.81500397025915,28.563289540171805,16.808989027647343,5.658792319353209,5.657619288240814,53.1211398253089,2004.7706814408432,1966.6193784739767,251.79051468995885,38.15130296686638,0.9803030303030306,959.8760550061301,NM,33.17636633364404,116.43447637552349
3.373482579221189,3.7654501024751696,17052.019746176888,12.733958694623995,12.374113195648746,24.936291975405876,3.8315860003153084,3.8186583635503704,62.52031373167416,2005.1861500867099,1975.6025539965317,251.1657732933943,29.583596090178148,0.6611764705882353,1324.0980738609423,NV,34.89246614224313,80.09582894061039
3.327333455519295,3.0581732834012194,10393.089155631176,8.187384937753547,58.20582772326521,22.985047720911126,3.8949702240106356,3.993596179044378,55.5754895872955,2004.9736433938883,1960.5591703755576,515.7259733616368,44.41447301833063,3.0462903225806457,931.4427298441552,NY,95.90109013264973,90.5037405890397
3.3785759337691,3.279228085209661,5920.014598124596,6.3605994459784,88.3928998940797,15.900244350789105,2.4425880509316342,2.440748303702117,35.8633310511251,2004.3975801630902,1961.7490303123825,471.8109824519875,42.64854985070781,2.7290909090909077,666.3906713429564,OH,69.11462327042447,91.56838805780077
3.484240298570365,2.501835627086738,2398.6164358865094,7.347411157053818,79.30600652771469,14.470478246417414,3.041456139282888,3.0715660427719844,37.23930723807427,2004.4020749141891,1962.045637810172,153.62462596756745,42.35643710401731,2.5754545454545457,238.5635116670304,OK,20.974784070026665,70.07564665134909
4.00822550781314,3.0034573349573157,5537.386877420271,10.144825740486867,36.186390225518736,19.03872815952907,7.864038800801796,7.904008433057147,50.63352795634893,2004.8213054853104,1966.9223710872855,186.87265755998448,37.898934398025006,3.0672222222222216,691.6762989038469,OR,56.83522008850957,69.78931233865444
3.428623615366486,3.975530285175583,6287.741228690392,7.068616937701312,63.8936994265064,18.497339736034927,3.2549787885929766,3.2523096865425405,41.40581801398444,2004.4570017283368,1949.8298962997878,531.9224192788122,54.62710542854898,3.062537313432835,672.6242789692693,PA,74.20197510227423,97.70141250720607
3.255463533084728,2.389818749457983,16085.340777035817,3.9040629607145956,67.76246639493539,18.892888734714568,3.006655970861157,3.0118810163905994,59.5024477495447,2004.9230986037637,1967.1362847975024,183.1680036423554,37.786813806261385,,711.5368062180236,PR,0.3147246729540615,0.2191968360206876
3.317740981667652,2.8994677705499705,19260.974512123004,9.216026020106446,6.676227084565346,23.79543465405111,2.051744529863986,2.0507983441750444,60.960821998817316,2004.519692489651,1957.837256061502,667.6780603193376,46.682436428149025,3.372,1784.8039290360794,RI,45.30114709851552,85.32304318488531
2.493809838622992,1.9037350239949014,3783.6313964604547,5.498784797363177,48.11514698957922,11.642026510938509,1.5868691528777235,1.5804720979011,53.89030881841459,2004.618882964809,1970.324513800041,221.11488539997052,34.29436916476816,3.2560869565217403,337.22337969028837,SC,10.04246327798832,47.697956143183276
3.4165295662353277,3.394999525421584,1002.4091973297054,5.4759072357389185,70.0016372955358,12.937690226848359,3.1041857816306515,3.117276236276774,32.79598269370312,2004.0085582307718,1959.0333707722973,234.20349922485525,44.97518745847439,1.5959090909090912,113.83220109469016,SD,79.1719577200866,105.81407480852148
3.5605125136635767,4.50181011054544,9412.426571018843,7.122917035764308,97.34656513556608,16.893177738476506,3.1165256574395044,3.134593335183,51.36101025227742,2004.3393213506133,1967.870918894345,241.36693598259086,36.468402456268194,3.4481052631578955,1162.432659174378,TN,27.340744866229812,72.99662052882006
3.416154440454614,2.2690742513398865,9903.120029786056,8.460125315231705,239.5844820967828,16.786295134592727,2.325643461402034,2.3053034241816124,78.1192189299632,2004.7688300834302,1969.659447718913,285.8001309517446,35.10938236451718,2.120826771653543,894.345138361796,TX,6.852890774737779,28.254300737380795
3.8238152489730486,2.9305346825635374,11371.513342016498,10.70188357879972,30.912032862438632,22.789272951942262,5.344521257055071,5.407925057609458,44.88516848678886,2004.6716260895703,1969.682546838994,210.87461176234845,34.9890792505761,1.1310344827586205,1573.1412493738017,UT,77.41046265549457,124.0449407271038
2.893092861763749,2.4888171745463112,8195.010380713413,3.575396662166862,176.18193920402067,18.27120473863004,2.8581888347499618,2.828781799348588,58.65110594236644,2004.6188303748052,1963.5837244174872,151.05597956764478,41.03510595731792,3.0632352941176473,410.7407642688049,VA,33.61014143788867,86.97010844835432
2.841330383705851,2.76352124494622,2217.9959264627355,5.255519109009078,16.68082996414677,19.70861240369329,2.74969868029598,2.9467999084598366,32.04472347242528,2004.5285376458921,1949.575451979556,491.6658936608437,54.95308566633611,3.1900000000000004,196.85257868639476,VT,120.50084430615112,90.36694114522066
3.692974646195894,3.968796910749226,7835.535509819552,10.140289669023636,43.65878479807025,22.5606368991528,6.729364446699036,6.897037052374396,64.21552338161445,2004.5736906401085,1964.4730104665969,293.5349870073401,40.100680173511535,3.0910256410256416,721.3667427246494,WA,74.70942101418629,75.30189471121194
3.455538717888163,2.2861528772730852,5735.546845889422,3.117432889868535,68.82728817339736,17.44276220840004,2.753070140911596,2.7694770264242043,37.00693799365378,2004.661398882154,1967.7579443176153,283.8444888346585,36.90345456453856,2.349999999999999,391.40267709070724,WI,96.70706463404288,86.46085182821797
3.491915310622276,3.650559610078139,3250.412228898574,6.618394924826572,52.367840472445,19.99385009155147,2.1482837764654303,2.1637568661835624,45.052833509551576,2004.7615210047193,1970.1369561853676,151.86109033705546,34.624564819351676,3.0358181818181817,420.9366620032513,WV,66.21268851319049,93.47183710721892
3.391586094914754,2.5701527788028637,2031.407070632519,14.269525426230718,22.0205328806554,16.235254262305745,6.899830245774596,6.79359362314562,39.44013137501129,2004.5477452210496,1965.8182744113956,144.12982507934166,38.72947080965385,1.2054545454545458,454.0693159642845,WY,106.20126971782172,133.9993744399547
